id,warehouse_id,bin_code,description,capacity_units,current_occupancy_units,status,created_at
"637","4","WH-HCM-02-A-R02-05-L1","Row 2, Rack 5, Level 1 (A zone)","20","5","active","2024-01-01 00:00:00"
"638","4","WH-HCM-02-A-R02-05-L2","Row 2, Rack 5, Level 2 (A zone)","20","8","active","2024-01-01 00:00:00"
"639","4","WH-HCM-02-A-R02-05-L3","Row 2, Rack 5, Level 3 (A zone)","20","5","active","2024-01-01 00:00:00"
"640","4","WH-HCM-02-A-R02-05-L4","Row 2, Rack 5, Level 4 (A zone)","20","10","active","2024-01-01 00:00:00"
"641","4","WH-HCM-02-A-R03-01-L1","Row 3, Rack 1, Level 1 (A zone)","20","5","active","2024-01-01 00:00:00"
"642","4","WH-HCM-02-A-R03-01-L2","Row 3, Rack 1, Level 2 (A zone)","20","13","active","2024-01-01 00:00:00"
"643","4","WH-HCM-02-A-R03-01-L3","Row 3, Rack 1, Level 3 (A zone)","20","6","active","2024-01-01 00:00:00"
"644","4","WH-HCM-02-A-R03-01-L4","Row 3, Rack 1, Level 4 (A zone)","20","6","active","2024-01-01 00:00:00"
"645","4","WH-HCM-02-A-R03-02-L1","Row 3, Rack 2, Level 1 (A zone)","20","5","active","2024-01-01 00:00:00"
"646","4","WH-HCM-02-A-R03-02-L2","Row 3, Rack 2, Level 2 (A zone)","20","12","active","2024-01-01 00:00:00"
"647","4","WH-HCM-02-A-R03-02-L3","Row 3, Rack 2, Level 3 (A zone)","20","13","active","2024-01-01 00:00:00"
"648","4","WH-HCM-02-A-R03-02-L4","Row 3, Rack 2, Level 4 (A zone)","20","14","active","2024-01-01 00:00:00"
"649","4","WH-HCM-02-A-R03-03-L1","Row 3, Rack 3, Level 1 (A zone)","20","12","active","2024-01-01 00:00:00"
"650","4","WH-HCM-02-A-R03-03-L2","Row 3, Rack 3, Level 2 (A zone)","20","4","active","2024-01-01 00:00:00"
"651","4","WH-HCM-02-A-R03-03-L3","Row 3, Rack 3, Level 3 (A zone)","20","3","active","2024-01-01 00:00:00"
"652","4","WH-HCM-02-A-R03-03-L4","Row 3, Rack 3, Level 4 (A zone)","20","11","active","2024-01-01 00:00:00"
"653","4","WH-HCM-02-A-R03-04-L1","Row 3, Rack 4, Level 1 (A zone)","20","8","active","2024-01-01 00:00:00"
"654","4","WH-HCM-02-A-R03-04-L2","Row 3, Rack 4, Level 2 (A zone)","20","7","active","2024-01-01 00:00:00"
"655","4","WH-HCM-02-A-R03-04-L3","Row 3, Rack 4, Level 3 (A zone)","20","4","active","2024-01-01 00:00:00"
"656","4","WH-HCM-02-A-R03-04-L4","Row 3, Rack 4, Level 4 (A zone)","20","15","active","2024-01-01 00:00:00"
"657","4","WH-HCM-02-A-R03-05-L1","Row 3, Rack 5, Level 1 (A zone)","20","4","active","2024-01-01 00:00:00"
"658","4","WH-HCM-02-A-R03-05-L2","Row 3, Rack 5, Level 2 (A zone)","20","12","active","2024-01-01 00:00:00"
"659","4","WH-HCM-02-A-R03-05-L3","Row 3, Rack 5, Level 3 (A zone)","20","10","active","2024-01-01 00:00:00"
"660","4","WH-HCM-02-A-R03-05-L4","Row 3, Rack 5, Level 4 (A zone)","20","11","active","2024-01-01 00:00:00"
"661","4","WH-HCM-02-B-R04-01-L1","Row 4, Rack 1, Level 1 (B zone)","50","31","active","2024-01-01 00:00:00"
"662","4","WH-HCM-02-B-R04-01-L2","Row 4, Rack 1, Level 2 (B zone)","50","15","active","2024-01-01 00:00:00"
"663","4","WH-HCM-02-B-R04-01-L3","Row 4, Rack 1, Level 3 (B zone)","50","33","active","2024-01-01 00:00:00"
"664","4","WH-HCM-02-B-R04-01-L4","Row 4, Rack 1, Level 4 (B zone)","50","6","active","2024-01-01 00:00:00"
"665","4","WH-HCM-02-B-R04-02-L1","Row 4, Rack 2, Level 1 (B zone)","50","27","active","2024-01-01 00:00:00"
"666","4","WH-HCM-02-B-R04-02-L2","Row 4, Rack 2, Level 2 (B zone)","50","32","active","2024-01-01 00:00:00"
"667","4","WH-HCM-02-B-R04-02-L3","Row 4, Rack 2, Level 3 (B zone)","50","12","active","2024-01-01 00:00:00"
"668","4","WH-HCM-02-B-R04-02-L4","Row 4, Rack 2, Level 4 (B zone)","50","1","active","2024-01-01 00:00:00"
"669","4","WH-HCM-02-B-R04-03-L1","Row 4, Rack 3, Level 1 (B zone)","50","11","active","2024-01-01 00:00:00"
"670","4","WH-HCM-02-B-R04-03-L2","Row 4, Rack 3, Level 2 (B zone)","50","3","active","2024-01-01 00:00:00"
"671","4","WH-HCM-02-B-R04-03-L3","Row 4, Rack 3, Level 3 (B zone)","50","40","active","2024-01-01 00:00:00"
"672","4","WH-HCM-02-B-R04-03-L4","Row 4, Rack 3, Level 4 (B zone)","50","40","active","2024-01-01 00:00:00"
"673","4","WH-HCM-02-B-R04-04-L1","Row 4, Rack 4, Level 1 (B zone)","50","15","active","2024-01-01 00:00:00"
"674","4","WH-HCM-02-B-R04-04-L2","Row 4, Rack 4, Level 2 (B zone)","50","2","active","2024-01-01 00:00:00"
"675","4","WH-HCM-02-B-R04-04-L3","Row 4, Rack 4, Level 3 (B zone)","50","14","active","2024-01-01 00:00:00"
"676","4","WH-HCM-02-B-R04-04-L4","Row 4, Rack 4, Level 4 (B zone)","50","19","active","2024-01-01 00:00:00"
"677","4","WH-HCM-02-B-R04-05-L1","Row 4, Rack 5, Level 1 (B zone)","50","36","active","2024-01-01 00:00:00"
"678","4","WH-HCM-02-B-R04-05-L2","Row 4, Rack 5, Level 2 (B zone)","50","21","active","2024-01-01 00:00:00"
"679","4","WH-HCM-02-B-R04-05-L3","Row 4, Rack 5, Level 3 (B zone)","50","33","active","2024-01-01 00:00:00"
"680","4","WH-HCM-02-B-R04-05-L4","Row 4, Rack 5, Level 4 (B zone)","50","2","active","2024-01-01 00:00:00"
"681","4","WH-HCM-02-B-R05-01-L1","Row 5, Rack 1, Level 1 (B zone)","50","37","active","2024-01-01 00:00:00"
"682","4","WH-HCM-02-B-R05-01-L2","Row 5, Rack 1, Level 2 (B zone)","50","13","active","2024-01-01 00:00:00"
"683","4","WH-HCM-02-B-R05-01-L3","Row 5, Rack 1, Level 3 (B zone)","50","3","active","2024-01-01 00:00:00"
"684","4","WH-HCM-02-B-R05-01-L4","Row 5, Rack 1, Level 4 (B zone)","50","22","active","2024-01-01 00:00:00"
"685","4","WH-HCM-02-B-R05-02-L1","Row 5, Rack 2, Level 1 (B zone)","50","9","active","2024-01-01 00:00:00"
"686","4","WH-HCM-02-B-R05-02-L2","Row 5, Rack 2, Level 2 (B zone)","50","18","active","2024-01-01 00:00:00"
"687","4","WH-HCM-02-B-R05-02-L3","Row 5, Rack 2, Level 3 (B zone)","50","3","active","2024-01-01 00:00:00"
"688","4","WH-HCM-02-B-R05-02-L4","Row 5, Rack 2, Level 4 (B zone)","50","20","active","2024-01-01 00:00:00"
"689","4","WH-HCM-02-B-R05-03-L1","Row 5, Rack 3, Level 1 (B zone)","50","4","active","2024-01-01 00:00:00"
"690","4","WH-HCM-02-B-R05-03-L2","Row 5, Rack 3, Level 2 (B zone)","50","8","active","2024-01-01 00:00:00"
"691","4","WH-HCM-02-B-R05-03-L3","Row 5, Rack 3, Level 3 (B zone)","50","26","active","2024-01-01 00:00:00"
"692","4","WH-HCM-02-B-R05-03-L4","Row 5, Rack 3, Level 4 (B zone)","50","1","active","2024-01-01 00:00:00"
"693","4","WH-HCM-02-B-R05-04-L1","Row 5, Rack 4, Level 1 (B zone)","50","17","active","2024-01-01 00:00:00"
"694","4","WH-HCM-02-B-R05-04-L2","Row 5, Rack 4, Level 2 (B zone)","50","24","active","2024-01-01 00:00:00"
"695","4","WH-HCM-02-B-R05-04-L3","Row 5, Rack 4, Level 3 (B zone)","50","31","active","2024-01-01 00:00:00"
"696","4","WH-HCM-02-B-R05-04-L4","Row 5, Rack 4, Level 4 (B zone)","50","16","active","2024-01-01 00:00:00"
"697","4","WH-HCM-02-B-R05-05-L1","Row 5, Rack 5, Level 1 (B zone)","50","36","active","2024-01-01 00:00:00"
"698","4","WH-HCM-02-B-R05-05-L2","Row 5, Rack 5, Level 2 (B zone)","50","2","active","2024-01-01 00:00:00"
"699","4","WH-HCM-02-B-R05-05-L3","Row 5, Rack 5, Level 3 (B zone)","50","24","active","2024-01-01 00:00:00"
"700","4","WH-HCM-02-B-R05-05-L4","Row 5, Rack 5, Level 4 (B zone)","50","0","active","2024-01-01 00:00:00"
"701","4","WH-HCM-02-B-R06-01-L1","Row 6, Rack 1, Level 1 (B zone)","50","8","active","2024-01-01 00:00:00"
"702","4","WH-HCM-02-B-R06-01-L2","Row 6, Rack 1, Level 2 (B zone)","50","34","active","2024-01-01 00:00:00"
"703","4","WH-HCM-02-B-R06-01-L3","Row 6, Rack 1, Level 3 (B zone)","50","11","active","2024-01-01 00:00:00"
"704","4","WH-HCM-02-B-R06-01-L4","Row 6, Rack 1, Level 4 (B zone)","50","8","active","2024-01-01 00:00:00"
"705","4","WH-HCM-02-B-R06-02-L1","Row 6, Rack 2, Level 1 (B zone)","50","7","active","2024-01-01 00:00:00"
"706","4","WH-HCM-02-B-R06-02-L2","Row 6, Rack 2, Level 2 (B zone)","50","40","active","2024-01-01 00:00:00"
"707","4","WH-HCM-02-B-R06-02-L3","Row 6, Rack 2, Level 3 (B zone)","50","29","active","2024-01-01 00:00:00"
"708","4","WH-HCM-02-B-R06-02-L4","Row 6, Rack 2, Level 4 (B zone)","50","14","active","2024-01-01 00:00:00"
"709","4","WH-HCM-02-B-R06-03-L1","Row 6, Rack 3, Level 1 (B zone)","50","26","active","2024-01-01 00:00:00"
"710","4","WH-HCM-02-B-R06-03-L2","Row 6, Rack 3, Level 2 (B zone)","50","27","active","2024-01-01 00:00:00"
"711","4","WH-HCM-02-B-R06-03-L3","Row 6, Rack 3, Level 3 (B zone)","50","6","active","2024-01-01 00:00:00"
"712","4","WH-HCM-02-B-R06-03-L4","Row 6, Rack 3, Level 4 (B zone)","50","30","active","2024-01-01 00:00:00"
"713","4","WH-HCM-02-B-R06-04-L1","Row 6, Rack 4, Level 1 (B zone)","50","32","active","2024-01-01 00:00:00"
"714","4","WH-HCM-02-B-R06-04-L2","Row 6, Rack 4, Level 2 (B zone)","50","17","active","2024-01-01 00:00:00"
"715","4","WH-HCM-02-B-R06-04-L3","Row 6, Rack 4, Level 3 (B zone)","50","2","active","2024-01-01 00:00:00"
"716","4","WH-HCM-02-B-R06-04-L4","Row 6, Rack 4, Level 4 (B zone)","50","1","active","2024-01-01 00:00:00"
"717","4","WH-HCM-02-B-R06-05-L1","Row 6, Rack 5, Level 1 (B zone)","50","2","active","2024-01-01 00:00:00"
"718","4","WH-HCM-02-B-R06-05-L2","Row 6, Rack 5, Level 2 (B zone)","50","15","active","2024-01-01 00:00:00"
"719","4","WH-HCM-02-B-R06-05-L3","Row 6, Rack 5, Level 3 (B zone)","50","20","active","2024-01-01 00:00:00"
"720","4","WH-HCM-02-B-R06-05-L4","Row 6, Rack 5, Level 4 (B zone)","50","0","active","2024-01-01 00:00:00"
"721","4","WH-HCM-02-C-R07-01-L1","Row 7, Rack 1, Level 1 (C zone)","50","31","active","2024-01-01 00:00:00"
"722","4","WH-HCM-02-C-R07-01-L2","Row 7, Rack 1, Level 2 (C zone)","50","14","active","2024-01-01 00:00:00"
"723","4","WH-HCM-02-C-R07-01-L3","Row 7, Rack 1, Level 3 (C zone)","50","8","active","2024-01-01 00:00:00"
"724","4","WH-HCM-02-C-R07-01-L4","Row 7, Rack 1, Level 4 (C zone)","50","34","active","2024-01-01 00:00:00"
"725","4","WH-HCM-02-C-R07-02-L1","Row 7, Rack 2, Level 1 (C zone)","50","5","active","2024-01-01 00:00:00"
"726","4","WH-HCM-02-C-R07-02-L2","Row 7, Rack 2, Level 2 (C zone)","50","2","active","2024-01-01 00:00:00"
"727","4","WH-HCM-02-C-R07-02-L3","Row 7, Rack 2, Level 3 (C zone)","50","1","active","2024-01-01 00:00:00"
"728","4","WH-HCM-02-C-R07-02-L4","Row 7, Rack 2, Level 4 (C zone)","50","40","active","2024-01-01 00:00:00"
"729","4","WH-HCM-02-C-R07-03-L1","Row 7, Rack 3, Level 1 (C zone)","50","28","active","2024-01-01 00:00:00"
"730","4","WH-HCM-02-C-R07-03-L2","Row 7, Rack 3, Level 2 (C zone)","50","1","active","2024-01-01 00:00:00"
"731","4","WH-HCM-02-C-R07-03-L3","Row 7, Rack 3, Level 3 (C zone)","50","25","active","2024-01-01 00:00:00"
"732","4","WH-HCM-02-C-R07-03-L4","Row 7, Rack 3, Level 4 (C zone)","50","37","active","2024-01-01 00:00:00"
"733","4","WH-HCM-02-C-R07-04-L1","Row 7, Rack 4, Level 1 (C zone)","50","11","active","2024-01-01 00:00:00"
"734","4","WH-HCM-02-C-R07-04-L2","Row 7, Rack 4, Level 2 (C zone)","50","18","active","2024-01-01 00:00:00"
"735","4","WH-HCM-02-C-R07-04-L3","Row 7, Rack 4, Level 3 (C zone)","50","40","active","2024-01-01 00:00:00"
"736","4","WH-HCM-02-C-R07-04-L4","Row 7, Rack 4, Level 4 (C zone)","50","29","active","2024-01-01 00:00:00"
"737","4","WH-HCM-02-C-R07-05-L1","Row 7, Rack 5, Level 1 (C zone)","50","14","active","2024-01-01 00:00:00"
"738","4","WH-HCM-02-C-R07-05-L2","Row 7, Rack 5, Level 2 (C zone)","50","8","active","2024-01-01 00:00:00"
"739","4","WH-HCM-02-C-R07-05-L3","Row 7, Rack 5, Level 3 (C zone)","50","26","active","2024-01-01 00:00:00"
"740","4","WH-HCM-02-C-R07-05-L4","Row 7, Rack 5, Level 4 (C zone)","50","5","active","2024-01-01 00:00:00"
"741","4","WH-HCM-02-C-R08-01-L1","Row 8, Rack 1, Level 1 (C zone)","50","20","active","2024-01-01 00:00:00"
"742","4","WH-HCM-02-C-R08-01-L2","Row 8, Rack 1, Level 2 (C zone)","50","26","active","2024-01-01 00:00:00"
"743","4","WH-HCM-02-C-R08-01-L3","Row 8, Rack 1, Level 3 (C zone)","50","29","active","2024-01-01 00:00:00"
"744","4","WH-HCM-02-C-R08-01-L4","Row 8, Rack 1, Level 4 (C zone)","50","1","active","2024-01-01 00:00:00"
"745","4","WH-HCM-02-C-R08-02-L1","Row 8, Rack 2, Level 1 (C zone)","50","17","active","2024-01-01 00:00:00"
"746","4","WH-HCM-02-C-R08-02-L2","Row 8, Rack 2, Level 2 (C zone)","50","15","active","2024-01-01 00:00:00"
"747","4","WH-HCM-02-C-R08-02-L3","Row 8, Rack 2, Level 3 (C zone)","50","7","active","2024-01-01 00:00:00"
"748","4","WH-HCM-02-C-R08-02-L4","Row 8, Rack 2, Level 4 (C zone)","50","34","active","2024-01-01 00:00:00"
"749","4","WH-HCM-02-C-R08-03-L1","Row 8, Rack 3, Level 1 (C zone)","50","21","active","2024-01-01 00:00:00"
"750","4","WH-HCM-02-C-R08-03-L2","Row 8, Rack 3, Level 2 (C zone)","50","32","active","2024-01-01 00:00:00"
"751","4","WH-HCM-02-C-R08-03-L3","Row 8, Rack 3, Level 3 (C zone)","50","17","active","2024-01-01 00:00:00"
"752","4","WH-HCM-02-C-R08-03-L4","Row 8, Rack 3, Level 4 (C zone)","50","29","active","2024-01-01 00:00:00"
"753","4","WH-HCM-02-C-R08-04-L1","Row 8, Rack 4, Level 1 (C zone)","50","27","active","2024-01-01 00:00:00"
"754","4","WH-HCM-02-C-R08-04-L2","Row 8, Rack 4, Level 2 (C zone)","50","7","active","2024-01-01 00:00:00"
"755","4","WH-HCM-02-C-R08-04-L3","Row 8, Rack 4, Level 3 (C zone)","50","32","active","2024-01-01 00:00:00"
"756","4","WH-HCM-02-C-R08-04-L4","Row 8, Rack 4, Level 4 (C zone)","50","4","active","2024-01-01 00:00:00"
"757","4","WH-HCM-02-C-R08-05-L1","Row 8, Rack 5, Level 1 (C zone)","50","26","active","2024-01-01 00:00:00"
"758","4","WH-HCM-02-C-R08-05-L2","Row 8, Rack 5, Level 2 (C zone)","50","37","active","2024-01-01 00:00:00"
"759","4","WH-HCM-02-C-R08-05-L3","Row 8, Rack 5, Level 3 (C zone)","50","34","active","2024-01-01 00:00:00"
"760","4","WH-HCM-02-C-R08-05-L4","Row 8, Rack 5, Level 4 (C zone)","50","11","active","2024-01-01 00:00:00"
"761","4","WH-HCM-02-D-R09-01-L1","Row 9, Rack 1, Level 1 (D zone)","100","75","active","2024-01-01 00:00:00"
"762","4","WH-HCM-02-D-R09-01-L2","Row 9, Rack 1, Level 2 (D zone)","100","11","active","2024-01-01 00:00:00"
"763","4","WH-HCM-02-D-R09-01-L3","Row 9, Rack 1, Level 3 (D zone)","100","59","active","2024-01-01 00:00:00"
"764","4","WH-HCM-02-D-R09-01-L4","Row 9, Rack 1, Level 4 (D zone)","100","16","active","2024-01-01 00:00:00"
"765","4","WH-HCM-02-D-R09-02-L1","Row 9, Rack 2, Level 1 (D zone)","100","12","active","2024-01-01 00:00:00"
"766","4","WH-HCM-02-D-R09-02-L2","Row 9, Rack 2, Level 2 (D zone)","100","34","active","2024-01-01 00:00:00"
"767","4","WH-HCM-02-D-R09-02-L3","Row 9, Rack 2, Level 3 (D zone)","100","7","active","2024-01-01 00:00:00"
"768","4","WH-HCM-02-D-R09-02-L4","Row 9, Rack 2, Level 4 (D zone)","100","11","active","2024-01-01 00:00:00"
"769","4","WH-HCM-02-D-R09-03-L1","Row 9, Rack 3, Level 1 (D zone)","100","39","active","2024-01-01 00:00:00"
"770","4","WH-HCM-02-D-R09-03-L2","Row 9, Rack 3, Level 2 (D zone)","100","40","active","2024-01-01 00:00:00"
"771","4","WH-HCM-02-D-R09-03-L3","Row 9, Rack 3, Level 3 (D zone)","100","9","active","2024-01-01 00:00:00"
"772","4","WH-HCM-02-D-R09-03-L4","Row 9, Rack 3, Level 4 (D zone)","100","73","active","2024-01-01 00:00:00"
"773","4","WH-HCM-02-D-R09-04-L1","Row 9, Rack 4, Level 1 (D zone)","100","53","active","2024-01-01 00:00:00"
"774","4","WH-HCM-02-D-R09-04-L2","Row 9, Rack 4, Level 2 (D zone)","100","37","active","2024-01-01 00:00:00"
"775","4","WH-HCM-02-D-R09-04-L3","Row 9, Rack 4, Level 3 (D zone)","100","36","active","2024-01-01 00:00:00"
"776","4","WH-HCM-02-D-R09-04-L4","Row 9, Rack 4, Level 4 (D zone)","100","8","active","2024-01-01 00:00:00"
"777","4","WH-HCM-02-D-R09-05-L1","Row 9, Rack 5, Level 1 (D zone)","100","78","active","2024-01-01 00:00:00"
"778","4","WH-HCM-02-D-R09-05-L2","Row 9, Rack 5, Level 2 (D zone)","100","7","active","2024-01-01 00:00:00"
"779","4","WH-HCM-02-D-R09-05-L3","Row 9, Rack 5, Level 3 (D zone)","100","13","active","2024-01-01 00:00:00"
"780","4","WH-HCM-02-D-R09-05-L4","Row 9, Rack 5, Level 4 (D zone)","100","57","active","2024-01-01 00:00:00"
"781","4","WH-HCM-02-D-R10-01-L1","Row 10, Rack 1, Level 1 (D zone)","100","21","active","2024-01-01 00:00:00"
"782","4","WH-HCM-02-D-R10-01-L2","Row 10, Rack 1, Level 2 (D zone)","100","76","active","2024-01-01 00:00:00"
"783","4","WH-HCM-02-D-R10-01-L3","Row 10, Rack 1, Level 3 (D zone)","100","12","active","2024-01-01 00:00:00"
"784","4","WH-HCM-02-D-R10-01-L4","Row 10, Rack 1, Level 4 (D zone)","100","21","active","2024-01-01 00:00:00"
"785","4","WH-HCM-02-D-R10-02-L1","Row 10, Rack 2, Level 1 (D zone)","100","11","active","2024-01-01 00:00:00"
"786","4","WH-HCM-02-D-R10-02-L2","Row 10, Rack 2, Level 2 (D zone)","100","59","active","2024-01-01 00:00:00"
"787","4","WH-HCM-02-D-R10-02-L3","Row 10, Rack 2, Level 3 (D zone)","100","42","active","2024-01-01 00:00:00"
"788","4","WH-HCM-02-D-R10-02-L4","Row 10, Rack 2, Level 4 (D zone)","100","47","active","2024-01-01 00:00:00"
"789","4","WH-HCM-02-D-R10-03-L1","Row 10, Rack 3, Level 1 (D zone)","100","15","active","2024-01-01 00:00:00"
"790","4","WH-HCM-02-D-R10-03-L2","Row 10, Rack 3, Level 2 (D zone)","100","68","active","2024-01-01 00:00:00"
"791","4","WH-HCM-02-D-R10-03-L3","Row 10, Rack 3, Level 3 (D zone)","100","21","active","2024-01-01 00:00:00"
"792","4","WH-HCM-02-D-R10-03-L4","Row 10, Rack 3, Level 4 (D zone)","100","66","active","2024-01-01 00:00:00"
"793","4","WH-HCM-02-D-R10-04-L1","Row 10, Rack 4, Level 1 (D zone)","100","76","active","2024-01-01 00:00:00"
"794","4","WH-HCM-02-D-R10-04-L2","Row 10, Rack 4, Level 2 (D zone)","100","37","active","2024-01-01 00:00:00"
"795","4","WH-HCM-02-D-R10-04-L3","Row 10, Rack 4, Level 3 (D zone)","100","53","active","2024-01-01 00:00:00"
"796","4","WH-HCM-02-D-R10-04-L4","Row 10, Rack 4, Level 4 (D zone)","100","36","active","2024-01-01 00:00:00"
"797","4","WH-HCM-02-D-R10-05-L1","Row 10, Rack 5, Level 1 (D zone)","100","3","active","2024-01-01 00:00:00"
"798","4","WH-HCM-02-D-R10-05-L2","Row 10, Rack 5, Level 2 (D zone)","100","16","active","2024-01-01 00:00:00"
"799","4","WH-HCM-02-D-R10-05-L3","Row 10, Rack 5, Level 3 (D zone)","100","74","active","2024-01-01 00:00:00"
"800","4","WH-HCM-02-D-R10-05-L4","Row 10, Rack 5, Level 4 (D zone)","100","15","active","2024-01-01 00:00:00"
"801","5","WH-DN-01-A-R01-01-L1","Row 1, Rack 1, Level 1 (A zone)","20","12","active","2024-01-01 00:00:00"
"802","5","WH-DN-01-A-R01-01-L2","Row 1, Rack 1, Level 2 (A zone)","20","3","active","2024-01-01 00:00:00"
"803","5","WH-DN-01-A-R01-01-L3","Row 1, Rack 1, Level 3 (A zone)","20","12","active","2024-01-01 00:00:00"
"804","5","WH-DN-01-A-R01-01-L4","Row 1, Rack 1, Level 4 (A zone)","20","13","active","2024-01-01 00:00:00"
"805","5","WH-DN-01-A-R01-02-L1","Row 1, Rack 2, Level 1 (A zone)","20","15","active","2024-01-01 00:00:00"
"806","5","WH-DN-01-A-R01-02-L2","Row 1, Rack 2, Level 2 (A zone)","20","0","active","2024-01-01 00:00:00"
"807","5","WH-DN-01-A-R01-02-L3","Row 1, Rack 2, Level 3 (A zone)","20","1","active","2024-01-01 00:00:00"
"808","5","WH-DN-01-A-R01-02-L4","Row 1, Rack 2, Level 4 (A zone)","20","9","active","2024-01-01 00:00:00"
"809","5","WH-DN-01-A-R01-03-L1","Row 1, Rack 3, Level 1 (A zone)","20","1","active","2024-01-01 00:00:00"
"810","5","WH-DN-01-A-R01-03-L2","Row 1, Rack 3, Level 2 (A zone)","20","11","active","2024-01-01 00:00:00"
"811","5","WH-DN-01-A-R01-03-L3","Row 1, Rack 3, Level 3 (A zone)","20","12","active","2024-01-01 00:00:00"
"812","5","WH-DN-01-A-R01-03-L4","Row 1, Rack 3, Level 4 (A zone)","20","8","active","2024-01-01 00:00:00"
"813","5","WH-DN-01-A-R01-04-L1","Row 1, Rack 4, Level 1 (A zone)","20","14","active","2024-01-01 00:00:00"
"814","5","WH-DN-01-A-R01-04-L2","Row 1, Rack 4, Level 2 (A zone)","20","15","active","2024-01-01 00:00:00"
"815","5","WH-DN-01-A-R01-04-L3","Row 1, Rack 4, Level 3 (A zone)","20","13","active","2024-01-01 00:00:00"
"816","5","WH-DN-01-A-R01-04-L4","Row 1, Rack 4, Level 4 (A zone)","20","7","active","2024-01-01 00:00:00"
"817","5","WH-DN-01-A-R01-05-L1","Row 1, Rack 5, Level 1 (A zone)","20","10","active","2024-01-01 00:00:00"
"818","5","WH-DN-01-A-R01-05-L2","Row 1, Rack 5, Level 2 (A zone)","20","8","active","2024-01-01 00:00:00"
"819","5","WH-DN-01-A-R01-05-L3","Row 1, Rack 5, Level 3 (A zone)","20","3","active","2024-01-01 00:00:00"
"820","5","WH-DN-01-A-R01-05-L4","Row 1, Rack 5, Level 4 (A zone)","20","15","active","2024-01-01 00:00:00"
"821","5","WH-DN-01-A-R02-01-L1","Row 2, Rack 1, Level 1 (A zone)","20","10","active","2024-01-01 00:00:00"
"822","5","WH-DN-01-A-R02-01-L2","Row 2, Rack 1, Level 2 (A zone)","20","7","active","2024-01-01 00:00:00"
"823","5","WH-DN-01-A-R02-01-L3","Row 2, Rack 1, Level 3 (A zone)","20","1","active","2024-01-01 00:00:00"
"824","5","WH-DN-01-A-R02-01-L4","Row 2, Rack 1, Level 4 (A zone)","20","9","active","2024-01-01 00:00:00"
"825","5","WH-DN-01-A-R02-02-L1","Row 2, Rack 2, Level 1 (A zone)","20","5","active","2024-01-01 00:00:00"
"826","5","WH-DN-01-A-R02-02-L2","Row 2, Rack 2, Level 2 (A zone)","20","9","active","2024-01-01 00:00:00"
"827","5","WH-DN-01-A-R02-02-L3","Row 2, Rack 2, Level 3 (A zone)","20","11","active","2024-01-01 00:00:00"
"828","5","WH-DN-01-A-R02-02-L4","Row 2, Rack 2, Level 4 (A zone)","20","12","active","2024-01-01 00:00:00"
"829","5","WH-DN-01-A-R02-03-L1","Row 2, Rack 3, Level 1 (A zone)","20","12","active","2024-01-01 00:00:00"
"830","5","WH-DN-01-A-R02-03-L2","Row 2, Rack 3, Level 2 (A zone)","20","7","active","2024-01-01 00:00:00"
"831","5","WH-DN-01-A-R02-03-L3","Row 2, Rack 3, Level 3 (A zone)","20","4","active","2024-01-01 00:00:00"
"832","5","WH-DN-01-A-R02-03-L4","Row 2, Rack 3, Level 4 (A zone)","20","3","active","2024-01-01 00:00:00"
"833","5","WH-DN-01-A-R02-04-L1","Row 2, Rack 4, Level 1 (A zone)","20","7","active","2024-01-01 00:00:00"
"834","5","WH-DN-01-A-R02-04-L2","Row 2, Rack 4, Level 2 (A zone)","20","11","active","2024-01-01 00:00:00"
"835","5","WH-DN-01-A-R02-04-L3","Row 2, Rack 4, Level 3 (A zone)","20","2","active","2024-01-01 00:00:00"
"836","5","WH-DN-01-A-R02-04-L4","Row 2, Rack 4, Level 4 (A zone)","20","0","active","2024-01-01 00:00:00"
"837","5","WH-DN-01-A-R02-05-L1","Row 2, Rack 5, Level 1 (A zone)","20","10","active","2024-01-01 00:00:00"
"838","5","WH-DN-01-A-R02-05-L2","Row 2, Rack 5, Level 2 (A zone)","20","1","active","2024-01-01 00:00:00"
"839","5","WH-DN-01-A-R02-05-L3","Row 2, Rack 5, Level 3 (A zone)","20","6","active","2024-01-01 00:00:00"
"840","5","WH-DN-01-A-R02-05-L4","Row 2, Rack 5, Level 4 (A zone)","20","1","active","2024-01-01 00:00:00"
"841","5","WH-DN-01-A-R03-01-L1","Row 3, Rack 1, Level 1 (A zone)","20","12","active","2024-01-01 00:00:00"
"842","5","WH-DN-01-A-R03-01-L2","Row 3, Rack 1, Level 2 (A zone)","20","7","active","2024-01-01 00:00:00"
"843","5","WH-DN-01-A-R03-01-L3","Row 3, Rack 1, Level 3 (A zone)","20","3","active","2024-01-01 00:00:00"
"844","5","WH-DN-01-A-R03-01-L4","Row 3, Rack 1, Level 4 (A zone)","20","7","active","2024-01-01 00:00:00"
"845","5","WH-DN-01-A-R03-02-L1","Row 3, Rack 2, Level 1 (A zone)","20","0","active","2024-01-01 00:00:00"
"846","5","WH-DN-01-A-R03-02-L2","Row 3, Rack 2, Level 2 (A zone)","20","2","active","2024-01-01 00:00:00"
"847","5","WH-DN-01-A-R03-02-L3","Row 3, Rack 2, Level 3 (A zone)","20","14","active","2024-01-01 00:00:00"
"848","5","WH-DN-01-A-R03-02-L4","Row 3, Rack 2, Level 4 (A zone)","20","14","active","2024-01-01 00:00:00"
